[29-Sep-2016 16:28:55 PRC] PHP Parse error:  syntax error, unexpected ''hello.php\';' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) in E:\www\tester\app\sandbox\source\test\index.php on line 7
[29-Sep-2016 16:31:09 PRC] PHP Parse error:  syntax error, unexpected ''hello.php\';' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) in E:\www\tester\app\sandbox\source\test\index.php on line 7
[29-Sep-2016 16:34:20 PRC] PHP Parse error:  syntax error, unexpected ''hello.php\';' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) in E:\www\tester\app\sandbox\source\test\index.php on line 7
[29-Sep-2016 16:34:30 PRC] PHP Parse error:  syntax error, unexpected ''hello.php\';' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) in E:\www\tester\app\sandbox\source\test\index.php on line 7
[29-Sep-2016 16:39:19 PRC] PHP Parse error:  syntax error, unexpected ''hello.php\';' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) in E:\www\tester\app\sandbox\source\test\index.php on line 7
[29-Sep-2016 16:39:56 PRC] PHP Parse error:  syntax error, unexpected ''hello.php\';' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) in E:\www\tester\app\sandbox\source\test\index.php on line 7
[29-Sep-2016 16:47:06 PRC] PHP Notice:  Undefined variable: proName in E:\www\tester\app\controller\index.php on line 72
[29-Sep-2016 18:13:02 PRC] PHP Parse error:  syntax error, unexpected ''hello.php\';' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) in E:\www\tester\app\sandbox\source\phptest1_3\index.php on line 7
[30-Sep-2016 09:54:51 PRC] PHP Parse error:  syntax error, unexpected ''hello.php\';' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) in E:\www\tester\app\sandbox\source\phptest1_3\index.php on line 7
[30-Sep-2016 10:10:15 PRC] PHP Parse error:  syntax error, unexpected ''hello.php\';' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) in E:\www\tester\app\sandbox\source\phptest1_3\index.php on line 7
[30-Sep-2016 10:17:15 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/index.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:17:15 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/hello.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:18:41 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/index.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:18:41 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/hello.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:18:55 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/index.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:18:55 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/hello.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:19:26 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/index.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:19:26 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/hello.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:19:33 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/index.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:19:33 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/hello.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:19:33 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/index.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:19:33 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/hello.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:23:17 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/index.php*): failed to open stream: No such file or directory in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:23:17 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/hello.php*): failed to open stream: No such file or directory in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:23:17 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/fdfdfdf.php*): failed to open stream: No such file or directory in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:23:17 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/fdfd.php*): failed to open stream: No such file or directory in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:23:18 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/index.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:23:18 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/hello.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:23:18 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/fdfdfdf.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:23:18 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/fdfd.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:25:01 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/index.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 10:25:01 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest1_3/hello.php*): failed to open stream: No error in E:\www\tester\app\lib\file.php on line 27
[30-Sep-2016 11:34:54 PRC] PHP Parse error:  syntax error, unexpected ''hello.php\';' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) in E:\www\tester\app\sandbox\source\phptest1_3\index.php on line 7
[30-Sep-2016 11:35:06 PRC] PHP Parse error:  syntax error, unexpected ''hello.php\';' (T_ENCAPSED_AND_WHITESPACE), expecting identifier (T_STRING) in E:\www\tester\app\sandbox\source\phptest1_3\index.php on line 7
[30-Sep-2016 15:55:31 PRC] PHP Warning:  preg_match(): Unknown modifier 'c' in E:\www\system\controller.php on line 24
[30-Sep-2016 15:56:05 PRC] PHP Warning:  preg_match(): Unknown modifier 'c' in E:\www\system\controller.php on line 24
[30-Sep-2016 15:57:08 PRC] PHP Warning:  preg_match(): Unknown modifier 'c' in E:\www\system\controller.php on line 24
[30-Sep-2016 15:57:27 PRC] PHP Warning:  preg_match(): Unknown modifier 'c' in E:\www\system\controller.php on line 24
[30-Sep-2016 15:57:47 PRC] PHP Warning:  preg_match(): Unknown modifier 'c' in E:\www\system\controller.php on line 24
[30-Sep-2016 15:57:49 PRC] PHP Warning:  preg_match(): Unknown modifier 'c' in E:\www\system\controller.php on line 24
[08-Oct-2016 10:52:24 PRC] PHP Notice:  Array to string conversion in E:\www\system\controller.php on line 24
[08-Oct-2016 11:01:04 PRC] PHP Notice:  Array to string conversion in E:\www\system\controller.php on line 33
[08-Oct-2016 11:01:04 PRC] PHP Notice:  Array to string conversion in E:\www\system\controller.php on line 33
[08-Oct-2016 11:01:04 PRC] PHP Notice:  Array to string conversion in E:\www\system\controller.php on line 33
[08-Oct-2016 11:01:32 PRC] PHP Notice:  Array to string conversion in E:\www\system\controller.php on line 33
[08-Oct-2016 11:01:32 PRC] PHP Notice:  Array to string conversion in E:\www\system\controller.php on line 33
[08-Oct-2016 11:01:32 PRC] PHP Notice:  Array to string conversion in E:\www\system\controller.php on line 33
[08-Oct-2016 11:04:53 PRC] PHP Notice:  Array to string conversion in E:\www\system\controller.php on line 34
[08-Oct-2016 11:04:53 PRC] PHP Notice:  Array to string conversion in E:\www\system\controller.php on line 34
[08-Oct-2016 11:04:53 PRC] PHP Notice:  Array to string conversion in E:\www\system\controller.php on line 34
[08-Oct-2016 11:06:58 PRC] PHP Notice:  Undefined offset: 1 in E:\www\system\controller.php on line 36
[08-Oct-2016 11:14:00 PRC] PHP Parse error:  syntax error, unexpected 'extends' (T_EXTENDS) in E:\www\system\controller.php on line 32
[08-Oct-2016 11:21:24 PRC] PHP Warning:  preg_match(): Compilation failed: unmatched parentheses at offset 21 in E:\www\system\controller.php on line 27
[08-Oct-2016 11:21:26 PRC] PHP Warning:  preg_match(): Compilation failed: unmatched parentheses at offset 21 in E:\www\system\controller.php on line 27
[08-Oct-2016 11:26:02 PRC] PHP Notice:  Undefined index:  in E:\www\tester\app\controller\index.php on line 53
[08-Oct-2016 11:26:02 PRC] PHP Warning:  Invalid argument supplied for foreach() in E:\www\tester\app\template\main.html on line 64
[08-Oct-2016 11:26:38 PRC] PHP Notice:  Undefined index:  in E:\www\tester\app\controller\index.php on line 53
[08-Oct-2016 11:26:38 PRC] PHP Warning:  Invalid argument supplied for foreach() in E:\www\tester\app\template\main.html on line 64
[08-Oct-2016 11:26:41 PRC] PHP Notice:  Undefined index:  in E:\www\tester\app\controller\index.php on line 53
[08-Oct-2016 11:26:41 PRC] PHP Warning:  Invalid argument supplied for foreach() in E:\www\tester\app\template\main.html on line 64
[08-Oct-2016 11:27:10 PRC] PHP Notice:  Undefined index:  in E:\www\tester\app\controller\index.php on line 53
[08-Oct-2016 11:27:10 PRC] PHP Warning:  Invalid argument supplied for foreach() in E:\www\tester\app\template\main.html on line 64
[08-Oct-2016 11:27:13 PRC] PHP Notice:  Undefined index:  in E:\www\tester\app\controller\index.php on line 53
[08-Oct-2016 11:27:13 PRC] PHP Warning:  Invalid argument supplied for foreach() in E:\www\tester\app\template\main.html on line 64
[08-Oct-2016 11:27:46 PRC] PHP Notice:  Undefined index:  in E:\www\tester\app\controller\index.php on line 53
[08-Oct-2016 11:27:46 PRC] PHP Warning:  Invalid argument supplied for foreach() in E:\www\tester\app\template\main.html on line 64
[08-Oct-2016 11:28:39 PRC] PHP Notice:  Undefined index:  in E:\www\tester\app\controller\index.php on line 53
[08-Oct-2016 11:28:39 PRC] PHP Warning:  Invalid argument supplied for foreach() in E:\www\tester\app\template\main.html on line 64
[08-Oct-2016 11:28:56 PRC] PHP Notice:  Undefined index:  in E:\www\tester\app\controller\index.php on line 53
[08-Oct-2016 11:28:56 PRC] PHP Warning:  Invalid argument supplied for foreach() in E:\www\tester\app\template\main.html on line 64
[08-Oct-2016 11:28:56 PRC] PHP Notice:  Undefined index:  in E:\www\tester\app\controller\index.php on line 53
[08-Oct-2016 11:28:56 PRC] PHP Warning:  Invalid argument supplied for foreach() in E:\www\tester\app\template\main.html on line 64
[08-Oct-2016 16:30:07 PRC] PHP Parse error:  syntax error, unexpected 'as' (T_AS) in E:\www\tester\app\template\project.html on line 19
[08-Oct-2016 16:46:19 PRC] PHP Notice:  Undefined index: user in E:\www\tester\app\template\project.html on line 21
[08-Oct-2016 16:46:19 PRC] PHP Notice:  Undefined index: user in E:\www\tester\app\template\project.html on line 21
[10-Oct-2016 14:30:06 PRC] PHP Fatal error:  Unsupported operand types in E:\www\tester\app\controller\index.php on line 28
[10-Oct-2016 14:41:51 PRC] PHP Fatal error:  Unsupported operand types in E:\www\tester\app\controller\index.php on line 28
[10-Oct-2016 14:42:29 PRC] PHP Fatal error:  Unsupported operand types in E:\www\tester\app\controller\index.php on line 28
[10-Oct-2016 14:42:32 PRC] PHP Fatal error:  Unsupported operand types in E:\www\tester\app\controller\index.php on line 28
[10-Oct-2016 14:42:59 PRC] PHP Fatal error:  Unsupported operand types in E:\www\tester\app\controller\index.php on line 29
[10-Oct-2016 14:43:15 PRC] PHP Fatal error:  Unsupported operand types in E:\www\tester\app\controller\index.php on line 29
[10-Oct-2016 14:43:34 PRC] PHP Fatal error:  Unsupported operand types in E:\www\tester\app\controller\index.php on line 29
[10-Oct-2016 14:55:16 PRC] PHP Notice:  Use of undefined constant Math - assumed 'Math' in E:\www\tester\app\controller\index.php on line 31
[10-Oct-2016 15:34:30 PRC] PHP Notice:  Use of undefined constant Math - assumed 'Math' in E:\www\tester\app\controller\index.php on line 31
[10-Oct-2016 15:34:44 PRC] PHP Notice:  Use of undefined constant Math - assumed 'Math' in E:\www\tester\app\controller\index.php on line 31
[10-Oct-2016 15:34:46 PRC] PHP Notice:  Use of undefined constant Math - assumed 'Math' in E:\www\tester\app\controller\index.php on line 31
[10-Oct-2016 15:34:49 PRC] PHP Notice:  Use of undefined constant Math - assumed 'Math' in E:\www\tester\app\controller\index.php on line 31
[10-Oct-2016 15:36:21 PRC] PHP Notice:  Use of undefined constant Math - assumed 'Math' in E:\www\tester\app\controller\index.php on line 31
[10-Oct-2016 15:36:55 PRC] PHP Notice:  Use of undefined constant Math - assumed 'Math' in E:\www\tester\app\controller\index.php on line 31
[10-Oct-2016 15:37:31 PRC] PHP Warning:  mysqli_fetch_assoc() expects parameter 1 to be mysqli_result, boolean given in E:\www\system\db.php on line 22
[10-Oct-2016 15:37:32 PRC] PHP Warning:  mysqli_fetch_assoc() expects parameter 1 to be mysqli_result, boolean given in E:\www\system\db.php on line 22
[10-Oct-2016 15:37:33 PRC] PHP Warning:  mysqli_fetch_assoc() expects parameter 1 to be mysqli_result, boolean given in E:\www\system\db.php on line 22
[10-Oct-2016 15:37:34 PRC] PHP Warning:  mysqli_fetch_assoc() expects parameter 1 to be mysqli_result, boolean given in E:\www\system\db.php on line 22
[10-Oct-2016 15:38:00 PRC] PHP Warning:  mysqli_fetch_assoc() expects parameter 1 to be mysqli_result, boolean given in E:\www\system\db.php on line 22
[10-Oct-2016 15:39:16 PRC] PHP Warning:  mysqli_fetch_assoc() expects parameter 1 to be mysqli_result, boolean given in E:\www\system\db.php on line 22
[12-Oct-2016 16:00:49 PRC] PHP Fatal error:  Cannot redeclare app\Index::getBrowser() in E:\www\tester\app\controller\index.php on line 196
[12-Oct-2016 16:35:56 PRC] PHP Parse error:  syntax error, unexpected '$browser' (T_VARIABLE) in E:\www\tester\app\controller\index.php on line 149
[14-Oct-2016 10:38:36 PRC] PHP Notice:  Undefined variable: broser in E:\www\tester\app\controller\index.php on line 109
[14-Oct-2016 10:38:36 PRC] PHP Notice:  Undefined variable: proInfo in E:\www\tester\app\controller\index.php on line 138
[14-Oct-2016 10:38:57 PRC] PHP Notice:  Undefined variable: broser in E:\www\tester\app\controller\index.php on line 109
[14-Oct-2016 10:38:57 PRC] PHP Notice:  Undefined variable: proInfo in E:\www\tester\app\controller\index.php on line 138
[14-Oct-2016 10:55:39 PRC] PHP Fatal error:  Cannot redeclare app\Index::getBrowser() in E:\www\tester\app\controller\index.php on line 173
[14-Oct-2016 16:25:05 PRC] PHP Notice:  Undefined variable: v in E:\www\tester\app\controller\index.php on line 202
[14-Oct-2016 16:25:05 PRC] PHP Notice:  Undefined variable: v in E:\www\tester\app\controller\index.php on line 202
[14-Oct-2016 16:25:05 PRC] PHP Notice:  Undefined variable: v in E:\www\tester\app\controller\index.php on line 202
[14-Oct-2016 16:25:05 PRC] PHP Notice:  Undefined variable: v in E:\www\tester\app\controller\index.php on line 202
[14-Oct-2016 16:58:17 PRC] PHP Notice:  Undefined index: parentId in E:\www\tester\app\controller\index.php on line 241
[14-Oct-2016 17:43:33 PRC] PHP Notice:  Undefined index: shot_name in E:\www\tester\app\controller\index.php on line 157
[14-Oct-2016 17:44:16 PRC] PHP Notice:  Undefined index: shot_name in E:\www\tester\app\controller\index.php on line 157
[14-Oct-2016 17:44:20 PRC] PHP Notice:  Undefined index: shot_name in E:\www\tester\app\controller\index.php on line 157
[14-Oct-2016 17:44:22 PRC] PHP Notice:  Undefined index: shot_name in E:\www\tester\app\controller\index.php on line 157
[14-Oct-2016 17:45:49 PRC] PHP Notice:  Undefined index: shot_name in E:\www\tester\app\controller\index.php on line 158
[14-Oct-2016 17:46:01 PRC] PHP Notice:  Undefined index: shot_name in E:\www\tester\app\controller\index.php on line 158
[14-Oct-2016 17:47:19 PRC] PHP Notice:  Undefined index: shot_name in E:\www\tester\app\controller\index.php on line 158
[17-Oct-2016 11:24:56 PRC] PHP Notice:  Undefined index: fileName in E:\www\tester\app\controller\index.php on line 157
[17-Oct-2016 11:59:17 PRC] PHP Warning:  rmdir(E:\www\tester\app/sandbox/source/phptest_2//testdir): Directory not empty in E:\www\tester\app\lib\file.php on line 13
[17-Oct-2016 11:59:17 PRC] PHP Warning:  mkdir(): Permission denied in E:\www\tester\app\lib\file.php on line 29
[17-Oct-2016 11:59:17 PRC] PHP Warning:  file_put_contents(E:/www/tester/app/sandbox/source/phptest_2/testdir/testdir1/index.php): failed to open stream: Permission denied in E:\www\tester\app\lib\file.php on line 27
[17-Oct-2016 16:45:31 PRC] PHP Notice:  Undefined index: fullPath in E:\www\tester\app\controller\index.php on line 211
[17-Oct-2016 16:45:31 PRC] PHP Notice:  Undefined index: fullPath in E:\www\tester\app\controller\index.php on line 157
[17-Oct-2016 16:45:31 PRC] PHP Notice:  Undefined index: fullPath in E:\www\tester\app\controller\index.php on line 158
[17-Oct-2016 16:53:21 PRC] PHP Notice:  Undefined index: fullPath in E:\www\tester\app\controller\index.php on line 211
[17-Oct-2016 16:53:21 PRC] PHP Notice:  Undefined index: fullPath in E:\www\tester\app\controller\index.php on line 157
[17-Oct-2016 16:53:21 PRC] PHP Notice:  Undefined index: fullPath in E:\www\tester\app\controller\index.php on line 158
[19-Oct-2016 16:14:45 PRC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, cannot access private method app\Index::getBrowser() in E:\www\tester\index.php on line 26
[19-Oct-2016 16:14:46 PRC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, cannot access private method app\Index::getBrowser() in E:\www\tester\index.php on line 26
[19-Oct-2016 16:14:46 PRC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, cannot access private method app\Index::getBrowser() in E:\www\tester\index.php on line 26
[19-Oct-2016 16:14:46 PRC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, cannot access private method app\Index::getBrowser() in E:\www\tester\index.php on line 26
[19-Oct-2016 16:14:46 PRC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, cannot access private method app\Index::getBrowser() in E:\www\tester\index.php on line 26
[19-Oct-2016 16:14:51 PRC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, cannot access private method app\Index::getBrowser() in E:\www\tester\index.php on line 26
[19-Oct-2016 16:15:00 PRC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, cannot access private method app\Index::getBrowser() in E:\www\tester\index.php on line 26
[19-Oct-2016 16:15:00 PRC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, cannot access private method app\Index::getBrowser() in E:\www\tester\index.php on line 26
[19-Oct-2016 16:15:00 PRC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, cannot access private method app\Index::getBrowser() in E:\www\tester\index.php on line 26
[19-Oct-2016 16:15:02 PRC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, cannot access private method app\Index::getBrowser() in E:\www\tester\index.php on line 26
[19-Oct-2016 16:15:03 PRC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, cannot access private method app\Index::getBrowser() in E:\www\tester\index.php on line 26
[19-Oct-2016 16:15:36 PRC] PHP Warning:  call_user_func_array() expects parameter 1 to be a valid callback, cannot access private method app\Index::getBrowser() in E:\www\tester\index.php on line 26
[19-Oct-2016 17:59:10 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:10 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:10 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:10 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:10 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:10 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:10 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:10 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:10 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:10 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:37 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:37 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:37 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:37 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:37 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:37 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:37 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:37 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:37 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
[19-Oct-2016 17:59:37 PRC] PHP Notice:  Undefined index: update_time in E:\www\tester\app\controller\index.php on line 214
